playerID,firstName,lastName,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity
bernist01,Steve,Bernier,R,1985.0,3.0,31.0,Canada,QC,Vanier
berrare01,Reto,Berra,G,1987.0,1.0,3.0,Switzerland,,Bulach
berrybr01,Brad,Berry,D,1965.0,4.0,1.0,Canada,AB,Bashaw
berrydo01,Doug,Berry,C,1957.0,6.0,3.0,Canada,BC,New Westminster
berryke01,Ken,Berry,L,1960.0,6.0,21.0,Canada,BC,Burnaby
berryri01,Rick,Berry,D,1978.0,11.0,4.0,Canada,MB,Birtle
berthda01,Daniel,Berthiaume,G,1966.0,1.0,26.0,Canada,QC,Longueuil
bertiad01,Adam,Berti,L,1986.0,7.0,1.0,Canada,ON,Scarborough
bertrer01,Eric,Bertrand,L,1975.0,4.0,16.0,Canada,QC,St. Ephrem
bertsch02,Christoph,Bertschy,C,1995.0,4.0,5.0,Switzerland,,Fribourg
bertuto01,Todd,Bertuzzi,R,1975.0,2.0,2.0,Canada,ON,Sudbury
bertuty01,Tyler,Bertuzzi,L,1995.0,2.0,24.0,Canada,ON,Sudbury
berubcr01,Craig,Berube,L,1965.0,12.0,17.0,Canada,AB,Calahoo
berubje02,Jean-Francois,Berube,G,1991.0,7.0,13.0,Canada,QC,Repentigny
besteal01,Allan,Bester,G,1964.0,3.0,26.0,Canada,ON,Hamilton
betikka01,Karel,Betik,D,1978.0,10.0,28.0,Czech Republic,,Ostrava
betsma01,Maxim,Bets,L,1974.0,1.0,31.0,Russia,,Chelyabinsk
bettsbl01,Blair,Betts,C,1980.0,2.0,16.0,Canada,AB,Edmonton
beukeje01,Jeff,Beukeboom,D,1965.0,3.0,28.0,Canada,ON,Ajax
bezingo01,Goran,Bezina,D,1980.0,3.0,21.0,Croatia,,Split
bialofr01,Frank,Bialowas,L,1969.0,9.0,25.0,Canada,MB,Winnipeg
bibeaan01,Antoine,Bibeau,G,1994.0,5.0,1.0,Canada,QC,Victoriaville
bicanra01,Radim,Bicanek,D,1975.0,1.0,18.0,Czech Republic,,Uherske Hradiste
bicekji01,Jiri,Bicek,R,1978.0,12.0,3.0,Slovakia,,Kosice
bickebr01,Bryan,Bickell,L,1986.0,3.0,9.0,Canada,ON,Bowmanville
bickest01,Stu,Bickel,D,1986.0,10.0,6.0,USA,MN,Chanhassen
bidneto01,Todd,Bidner,C,1961.0,7.0,5.0,Canada,ON,Petrolia
biegaal01,Alex,Biega,D,1988.0,4.0,4.0,Canada,QC,Montreal
biegada01,Danny,Biega,D,1991.0,9.0,29.0,Canada,QC,Montreal
biekske01,Kevin,Bieksa,D,1981.0,6.0,16.0,Canada,ON,Grimsby
bierkza01,Zac,Bierk,G,1976.0,9.0,17.0,Canada,ON,Peterborough
biggsdo01,Don,Biggs,C,1965.0,4.0,7.0,Canada,ON,Mississauga
bigrach01,Chris,Bigras,D,1995.0,2.0,22.0,Canada,ON,Orillia
billich01,Chad,Billins,D,1989.0,5.0,26.0,USA,MI,Port Huron
billicr01,Craig,Billington,G,1966.0,9.0,11.0,Canada,ON,London
binnijo01,Jordan,Binnington,G,1993.0,7.0,11.0,Canada,ON,Richmond Hill
bironma01,Martin,Biron,G,1977.0,8.0,15.0,Canada,QC,Lac St. Charles
bironma02,Mathieu,Biron,D,1980.0,4.0,29.0,Canada,QC,Lac St. Charles
bisaise01,Sebastien,Bisaillon,D,1986.0,12.0,8.0,Canada,QC,Mont-Laurier
bishami01,Mike,Bishai,C,1979.0,5.0,30.0,Canada,AB,Edmonton
bishobe01,Ben,Bishop,G,1986.0,11.0,21.0,USA,CO,Denver
bisseto01,Tom,Bissett,L,1966.0,3.0,13.0,USA,WA,Seattle
bissopa01,Paul,Bissonnette,L,1985.0,3.0,11.0,Canada,ON,Welland
bitetan01,Anthony,Bitetto,D,1990.0,7.0,15.0,USA,NY,Island Park
bitzby01,Byron,Bitz,R,1984.0,7.0,21.0,Canada,SK,Saskatoon
bjorkan01,Anders,Bjork,L,1996.0,8.0,5.0,USA,WI,Mequon
bjorkol01,Oliver,Bjorkstrand,R,1995.0,4.0,10.0,Denmark,,Herning
bjugsni01,Nick,Bjugstad,C,1992.0,7.0,17.0,USA,MN,Minneapolis
bjugssc01,Scott,Bjugstad,R,1961.0,6.0,2.0,USA,MN,St. Paul
blackda01,Dan,Blackburn,G,1983.0,5.0,20.0,Canada,QC,Montreal
blackja01,James,Black,C,1969.0,8.0,15.0,Canada,SK,Regina
blackje01,Jesse,Blacker,D,1991.0,4.0,19.0,Canada,ON,Toronto
bladoto01,Tom,Bladon,D,1952.0,12.0,29.0,Canada,AB,Edmonton
blaismi01,Mike,Blaisdell,R,1960.0,1.0,18.0,Canada,SK,Moose Jaw
blaissa01,Samuel,Blais,L,1996.0,6.0,17.0,Canada,QC,Montmagny
blakeja01,Jason,Blake,C,1973.0,9.0,2.0,USA,MN,Moorhead
blakemi02,Mike,Blake,G,1956.0,4.0,6.0,Canada,ON,Kitchener
blakero01,Rob,Blake,D,1969.0,12.0,10.0,Canada,ON,Simcoe
blancni01,Nicolas,Blanchard,C,1987.0,5.0,31.0,Canada,QC,Granby
blandjo01,Joseph,Blandisi,C,1994.0,6.0,18.0,Canada,ON,Scarborough
blatnzd01,Zdenek,Blatny,L,1981.0,1.0,14.0,Czech Republic,,Brno
blidhan01,Anton,Blidh,L,1995.0,3.0,14.0,Sweden,,Molnlycke
blighri01,Rick,Blight,R,1955.0,10.0,17.0,Canada,MB,Portage La Prairie
bliznma01,Mario,Bliznak,C,1987.0,3.0,6.0,Slovakia,,Trencin
bloemje01,Jeff,Bloemberg,D,1968.0,1.0,31.0,Canada,ON,Listowel
blomqti01,Timo,Blomqvist,D,1961.0,1.0,23.0,Finland,,Helsinki
blomsar01,Arto,Blomsten,D,1965.0,3.0,16.0,Finland,,Vaasa
blouisy01,Sylvain,Blouin,L,1974.0,5.0,21.0,Canada,QC,Montreal
bluejo01,John,Blue,G,1966.0,2.0,19.0,USA,CA,Huntington Beach
blumjo01,John,Blum,D,1959.0,10.0,8.0,USA,MI,Detroit
blumjo02,Jonathon,Blum,D,1989.0,1.0,30.0,USA,CA,Long Beach
blundmi01,Michael,Blunden,R,1986.0,12.0,15.0,Canada,ON,Toronto
bobrose01,Sergei,Bobrovsky,G,1988.0,9.0,20.0,Russia,,Novokuznetsk
bochebr01,Brandon,Bochenski,R,1982.0,4.0,4.0,USA,MN,Blaine
bodakbo01,Bob,Bodak,L,1961.0,5.0,28.0,Canada,ON,Thunder Bay
bodgedo01,Doug,Bodger,D,1966.0,6.0,18.0,Canada,BC,Chemainus
bodietr01,Troy,Bodie,R,1985.0,1.0,25.0,Canada,MB,Portage La Prairie
bodnaan01,Andrew,Bodnarchuk,D,1988.0,7.0,11.0,Canada,AB,Drumheller
boedkmi01,Mikkel,Boedker,L,1989.0,12.0,16.0,Denmark,,Brondby
boesebr01,Brock,Boeser,R,1997.0,2.0,25.0,USA,MN,Burnsville
bogosza01,Zach,Bogosian,D,1990.0,7.0,15.0,USA,NY,Massena
boguner01,Eric,Boguniecki,C,1975.0,5.0,6.0,USA,CT,New Haven
bohonlo01,Lonny,Bohonos,R,1973.0,5.0,20.0,Canada,MB,Winnipeg
bohri01,Rick,Boh,C,1964.0,5.0,18.0,Canada,BC,Kamloops
boikoal01,Alexandre,Boikov,D,1975.0,2.0,7.0,Russia,,Chelyabinsk
boilepa01,Patrick,Boileau,D,1975.0,2.0,22.0,Canada,QC,Montreal
boimifr01,Fred,Boimistruck,D,1962.0,1.0,14.0,Canada,ON,Sudbury
boisda01,Danny,Bois,R,1983.0,6.0,1.0,Canada,ON,Thunder Bay
boisvse01,Serge,Boisvert,R,1959.0,6.0,1.0,Canada,QC,Drummondville
boivicl01,Claude,Boivin,L,1970.0,3.0,1.0,Canada,QC,St. Foy
boldiiv01,Ivan,Boldirev,C,1949.0,8.0,15.0,Yugoslavia,,Zranjanin
boldual01,Alexandre,Bolduc,C,1985.0,6.0,26.0,Canada,QC,Montreal
bolduda01,Danny,Bolduc,R,1953.0,4.0,6.0,USA,ME,Waterville
boldumi01,Michel,Bolduc,D,1961.0,3.0,13.0,Canada,QC,Ange-Gardien
bollada01,Dave,Bolland,C,1986.0,6.0,5.0,Canada,ON,Toronto
bollibr01,Brandon,Bollig,L,1987.0,1.0,31.0,USA,MO,St. Charles
bollja01,Jared,Boll,R,1986.0,5.0,13.0,USA,IL,Crystal Lake
bombabr01,Brad,Bombardir,D,1972.0,5.0,5.0,Canada,BC,Powell River
bonarda01,Dan,Bonar,C,1956.0,9.0,23.0,Canada,MB,Deloraine
bondrpe01,Peter,Bondra,R,1968.0,2.0,7.0,Ukraine,,Lutsk
boninbr01,Brian,Bonin,C,1973.0,11.0,28.0,USA,MN,St. Paul
boninni01,Nick,Bonino,C,1988.0,4.0,20.0,USA,CT,Unionville
bonkra01,Radek,Bonk,C,1976.0,1.0,9.0,Czech Republic,,Krnov
bonniry01,Ryan,Bonni,D,1979.0,2.0,18.0,Canada,MB,Winnipeg
bonsija01,Jason,Bonsignore,C,1976.0,4.0,15.0,USA,NY,Rochester
bonvide01,Dennis,Bonvie,R,1973.0,7.0,23.0,Canada,NS,Antigonish
boogade01,Derek,Boogaard,L,1982.0,6.0,23.0,Canada,SK,Saskatoon
boothda01,David,Booth,L,1984.0,11.0,24.0,USA,MI,Washington
bootlda01,Darryl,Bootland,R,1981.0,11.0,2.0,Canada,ON,Toronto
bordepa02,Patrick,Bordeleau,L,1986.0,3.0,23.0,Canada,QC,Montreal
bordese01,Sebastien,Bordeleau,C,1975.0,2.0,15.0,Canada,BC,Vancouver
borerca01,Casey,Borer,D,1985.0,7.0,28.0,USA,MN,Minneapolis
borgman01,Andreas,Borgman,D,1995.0,6.0,18.0,Sweden,,Stockholm
borgshe01,Henrik,Borgstrom,C,1997.0,8.0,6.0,Finland,,Helsinki
borowma01,Mark,Borowiecki,D,1989.0,6.0,12.0,Canada,ON,Ottawa
borsalu01,Luciano,Borsato,C,1966.0,1.0,7.0,Canada,ON,Richmond Hill
borscni01,Nikolai,Borschevsky,R,1965.0,1.0,12.0,USSR,,Tomsk
borturo01,Robert,Bortuzzo,D,1989.0,3.0,18.0,Canada,ON,Thunder Bay
boschla01,Laurie,Boschman,C,1960.0,6.0,4.0,Canada,SK,Major
bossymi01,Mike,Bossy,R,1957.0,1.0,22.0,Canada,QC,Montreal
botelma01,Mark,Botell,D,1961.0,8.0,27.0,Canada,ON,Scarborough
bothwti01,Tim,Bothwell,D,1955.0,5.0,6.0,Canada,BC,Vancouver
botteja01,Jason,Botterill,L,1976.0,5.0,19.0,Canada,AB,Edmonton
bouchbr01,Brian,Boucher,G,1977.0,1.0,2.0,USA,RI,Woonsocket
bouchda01,Dan,Bouchard,G,1950.0,12.0,12.0,Canada,QC,Val d'Or
bouchjo01,Joel,Bouchard,D,1974.0,1.0,23.0,Canada,QC,Montreal
bouchph01,Philippe,Boucher,D,1973.0,3.0,24.0,Canada,QC,St. Apollinaire
bouchpi01,Pierre,Bouchard,D,1948.0,2.0,20.0,Canada,QC,Longueuil
bouchpi02,Pierre-Marc,Bouchard,C,1984.0,4.0,27.0,Canada,QC,Sherbrooke
bouchre01,Reid,Boucher,C,1993.0,9.0,8.0,USA,MI,Lansing
bouckty01,Tyler,Bouck,R,1980.0,1.0,13.0,Canada,AB,Camrose
boudrbr01,Bruce,Boudreau,C,1955.0,1.0,9.0,Canada,ON,Toronto
boughbo01,Bob,Boughner,D,1971.0,3.0,8.0,Canada,ON,Windsor
bouilfr01,Francis,Bouillon,D,1975.0,10.0,17.0,Canada,QC,Quebec City
bouleje01,Jesse,Boulerice,R,1978.0,8.0,10.0,USA,NY,Plattsburgh
boulter01,Eric,Boulton,L,1976.0,8.0,17.0,Canada,NS,Halifax
boumala01,Lance,Bouma,C,1990.0,3.0,25.0,Canada,AB,Provost
boumejo01,Josef,Boumedienne,D,1978.0,1.0,12.0,Sweden,,Stockholm
bourbda01,Dan,Bourbonnais,L,1962.0,3.0,6.0,Canada,MB,Winnipeg
bourdlu01,Luc,Bourdon,D,1987.0,2.0,16.0,Canada,NB,Shippagan
bourdma01,Marc-Andre,Bourdon,D,1989.0,9.0,17.0,Canada,QC,St-Hyacinthe
bourgch01,Charlie,Bourgeois,D,1959.0,11.0,19.0,Canada,NB,Moncton
bournbo01,Bob,Bourne,C,1954.0,6.0,21.0,Canada,SK,Netherhill
bournmi01,Michael,Bournival,L,1992.0,5.0,31.0,Canada,QC,Shawinigan
bourqch01,Chris,Bourque,L,1986.0,1.0,29.0,USA,MA,Boston
bourqga01,Gabriel,Bourque,L,1990.0,9.0,23.0,Canada,QC,Rimouski
bourqph01,Phil,Bourque,L,1962.0,6.0,8.0,USA,MA,Chelmsford
bourqra01,Raymond,Bourque,D,1960.0,12.0,28.0,Canada,QC,Montreal
bourqre01,Rene,Bourque,L,1981.0,12.0,10.0,Canada,AB,Lac La Biche
bourqry01,Ryan,Bourque,C,1991.0,1.0,3.0,USA,MA,Boxford
boutepa01,Pat,Boutette,R,1952.0,3.0,1.0,Canada,ON,Windsor
boutipa01,Paul,Boutilier,D,1963.0,5.0,3.0,Canada,NS,Sydney
boutiro01,Rollie,Boutin,G,1957.0,11.0,6.0,Canada,AB,Westlock
bouwmja01,Jay,Bouwmeester,D,1983.0,9.0,27.0,Canada,AB,Edmonton
bowenja01,Jason,Bowen,D,1973.0,11.0,9.0,Canada,BC,Port Alice
boweyma01,Madison,Bowey,D,1995.0,4.0,22.0,Canada,MB,Winnipeg
bowlebi01,Bill,Bowler,C,1974.0,9.0,25.0,Canada,ON,Toronto
bowmadr01,Drayson,Bowman,C,1989.0,3.0,8.0,USA,MI,Grand Rapids
bowneri01,Rick,Bowness,R,1955.0,1.0,25.0,Canada,NB,Moncton
boyceda01,Darryl,Boyce,C,1984.0,7.0,7.0,Canada,PE,Summerside
boychjo01,Johnny,Boychuk,D,1984.0,1.0,19.0,Canada,AB,Edmonton
boychza01,Zach,Boychuk,C,1989.0,10.0,4.0,Canada,AB,Airdrie
boyddu01,Dustin,Boyd,C,1986.0,7.0,16.0,Canada,MB,Winnipeg
boydra01,Randy,Boyd,D,1962.0,1.0,23.0,Canada,ON,Coniston
boydtr01,Travis,Boyd,C,1993.0,9.0,14.0,USA,MN,Hopkins
boyerza01,Zac,Boyer,R,1971.0,10.0,25.0,Canada,NT,Inuvik
boyesbr01,Brad,Boyes,C,1982.0,4.0,17.0,Canada,ON,Mississauga
boykoda01,Darren,Boyko,C,1964.0,1.0,16.0,Canada,MB,Winnipeg
boylebr01,Brian,Boyle,C,1984.0,12.0,18.0,USA,MA,Dorchester
boyleda01,Dan,Boyle,D,1976.0,7.0,12.0,Canada,ON,Ottawa
boyntni01,Nick,Boynton,D,1979.0,1.0,14.0,Canada,ON,Nobleton
bozakty01,Tyler,Bozak,C,1986.0,3.0,19.0,Canada,SK,Regina
bozekst01,Steve,Bozek,L,1960.0,11.0,26.0,Canada,BC,Kelowna
bozonph01,Philippe,Bozon,L,1966.0,11.0,30.0,France,,Chamonix
brackcu01,Curt,Brackenbury,R,1952.0,1.0,31.0,Canada,ON,Kapuskasing
bradlbr01,Brian,Bradley,C,1965.0,1.0,21.0,Canada,ON,Kitchener
bradlma01,Matt,Bradley,R,1978.0,6.0,13.0,Canada,QC,Pointe-Claire
bradyne01,Neil,Brady,C,1968.0,4.0,12.0,Canada,QC,Montreal
brandch01,Christoph,Brandner,L,1975.0,7.0,5.0,Austria,,Bruck
brasape01,Per-Olov,Brasar,L,1950.0,9.0,30.0,Sweden,,Falun
brashdo01,Donald,Brashear,L,1972.0,1.0,7.0,USA,IN,Bedford
brassde01,Derick,Brassard,C,1987.0,9.0,22.0,Canada,QC,Hull
brathfr01,Fred,Brathwaite,G,1972.0,11.0,24.0,Canada,ON,Ottawa
brattje01,Jesper,Bratt,W,1998.0,7.0,30.0,Sweden,,Stockholm
braunju01,Justin,Braun,D,1987.0,2.0,10.0,USA,MN,Minneapolis
breaufr01,Francois,Breault,R,1967.0,5.0,11.0,Canada,QC,Acton Vale
breench01,Christopher,Breen,D,1989.0,6.0,29.0,Canada,ON,Uxbridge
brembfr01,Fredrik,Bremberg,R,1973.0,6.0,21.0,Sweden,,Stockholm
brendpa01,Pavel,Brendl,R,1981.0,3.0,23.0,Czech Republic,,Opocno
brennda01,Dan,Brennan,L,1962.0,10.0,1.0,Canada,BC,Dawson Creek
brennki01,Kip,Brennan,L,1980.0,8.0,27.0,Canada,ON,Kingston
brennri01,Rich,Brennan,D,1972.0,11.0,26.0,USA,NY,Schenectady
brenntj01,T.J.,Brennan,D,1989.0,4.0,3.0,USA,NJ,Willingboro
brentti01,Tim,Brent,C,1984.0,3.0,10.0,Canada,ON,Cambridge
breweer01,Eric,Brewer,D,1979.0,4.0,17.0,Canada,BC,Vernon
brickan01,Andy,Brickley,L/C,1961.0,8.0,9.0,USA,MA,Melrose
brickco01,Connor,Brickley,C,1992.0,2.0,25.0,USA,MA,Malden
brickda01,Daniel,Brickley,D,1995.0,3.0,30.0,USA,UT,Sandy
bridgme01,Mel,Bridgman,C,1955.0,4.0,28.0,Canada,ON,Trenton
brierda01,Danny,Briere,C,1977.0,10.0,6.0,Canada,QC,Gatineau
brigltr01,Travis,Brigley,L,1977.0,6.0,16.0,Canada,AB,Coronation
brimaar01,Aris,Brimanis,D,1972.0,3.0,14.0,USA,OH,Shaker Heights
brindro01,Rod,Brind'Amour,C,1970.0,8.0,9.0,Canada,ON,Ottawa
brineda01,David,Brine,C,1985.0,1.0,6.0,Canada,NS,Truro
brisepa01,Patrice,Brisebois,D,1971.0,1.0,27.0,Canada,QC,Montreal
britzgr01,Greg,Britz,R,1961.0,1.0,3.0,USA,NY,Buffalo
broadal01,Alex,Broadhurst,C,1993.0,3.0,7.0,USA,IL,New Lenox
brochma01,Martin,Brochu,G,1973.0,3.0,10.0,Canada,QC,Anjou
brochst01,Stephane,Brochu,D,1967.0,8.0,15.0,Canada,QC,Sherbrooke
brodema01,Martin,Brodeur,G,1972.0,5.0,6.0,Canada,QC,Montreal
brodemi01,Mike,Brodeur,G,1983.0,3.0,30.0,Canada,AB,Calgary
broderi01,Richard,Brodeur,G,1952.0,9.0,15.0,Canada,QC,Longueuil
brodijo01,Jonas,Brodin,D,1993.0,7.0,12.0,Sweden,,Karlstad
broditj01,T.J.,Brodie,D,1990.0,6.0,7.0,Canada,ON,Chatham
brodzjo01,Jonny,Brodzinski,C,1993.0,6.0,19.0,USA,MN,Ham Lake
brodzky01,Kyle,Brodziak,C,1984.0,5.0,25.0,Canada,AB,St. Paul
brollda01,David,Broll,L,1993.0,1.0,4.0,Canada,ON,Mississauga
bromlga01,Gary,Bromley,G,1950.0,1.0,19.0,Canada,AB,Edmonton
brookal01,Alex,Brooks,D,1976.0,8.0,21.0,USA,WI,Madison
brookbo01,Bob,Brooke,R,1960.0,12.0,18.0,USA,MA,Acton
brooksh01,Sheldon,Brookbank,D,1980.0,10.0,3.0,Canada,SK,Lanigan
brookwa01,Wade,Brookbank,D,1977.0,9.0,29.0,Canada,SK,Lanigan
brophev01,Evan,Brophey,C,1986.0,12.0,3.0,Canada,ON,Kitchener
brossla01,Laurent,Brossoit,G,1993.0,3.0,23.0,Canada,BC,Port Alberni
broteaa01,Aaron,Broten,L,1960.0,11.0,14.0,USA,MN,Roseau
brotene01,Neal,Broten,C,1959.0,11.0,29.0,USA,MN,Roseau
brotepa01,Paul,Broten,R,1965.0,10.0,27.0,USA,MN,Roseau
brouiju01,Julien,Brouillette,D,1986.0,12.0,5.0,Canada,QC,St. Espirit
brouspa01,Paul,Brousseau,R,1973.0,9.0,18.0,Canada,QC,Pierrefonds
brouwtr01,Troy,Brouwer,R,1985.0,8.0,17.0,Canada,BC,Vancouver
brownbr01,Brad,Brown,D,1975.0,12.0,27.0,Canada,NL,Baie Verte
brownca01,Cam,Brown,L,1969.0,5.0,15.0,Canada,SK,Saskatoon
brownch01,Chris,Brown,C,1991.0,2.0,3.0,USA,TX,Flower Mound
brownco02,Connor,Brown,R,1994.0,1.0,14.0,Canada,ON,Toronto
browncu01,Curtis,Brown,C,1976.0,2.0,12.0,Canada,SK,Unity
brownda01,Dave,Brown,R,1962.0,10.0,12.0,Canada,SK,Saskatoon
browndo01,Doug,Brown,R,1964.0,6.0,12.0,USA,MA,Southborough
browndu01,Dustin,Brown,R,1984.0,11.0,4.0,USA,NY,Ithaca
browngr01,Greg,Brown,D,1968.0,3.0,7.0,USA,MA,Southboro
brownja01,Jack,Brownschidle,D,1955.0,10.0,2.0,USA,NY,Buffalo
brownje01,Jeff,Brownschidle,D,1959.0,3.0,1.0,USA,NY,Buffalo
brownje02,Jeff,Brown,D,1966.0,4.0,30.0,Canada,ON,Ottawa
brownji01,Jim,Brown,D,1960.0,3.0,1.0,USA,AZ,Phoenix
brownjt01,J.T.,Brown,L,1990.0,7.0,2.0,USA,NC,High Point
brownke02,Keith,Brown,D,1960.0,5.0,6.0,Canada,NL,Corner Brook
brownke03,Kevin,Brown,R,1974.0,5.0,11.0,England,,Birmingham
brownlo01,Logan,Brown,C,1998.0,3.0,5.0,USA,NC,Raleigh
brownmi01,Mike,Brown,L,1979.0,4.0,27.0,Canada,BC,Surrey
brownmi02,Mike,Brown,R,1985.0,6.0,24.0,USA,IL,Northbrook
brownpa01,Patrick,Brown,C,1992.0,5.0,29.0,USA,MI,Bloomfield
brownro01,Rob,Brown,R,1968.0,4.0,10.0,Canada,ON,Kingston
brownse01,Sean,Brown,D,1976.0,11.0,5.0,Canada,ON,Oshawa
brubaje01,Jeff,Brubaker,L,1958.0,2.0,24.0,USA,MD,Hagerstown
bruceda01,David,Bruce,R,1964.0,10.0,7.0,Canada,ON,Thunder Bay
brulegi01,Gilbert,Brule,C,1987.0,1.0,1.0,Canada,AB,Edmonton
brulest01,Steve,Brule,R,1975.0,1.0,15.0,Canada,QC,Montreal
brumwmu01,Murray,Brumwell,D,1960.0,3.0,31.0,Canada,AB,Calgary
brunean01,Andrew,Brunette,L,1973.0,8.0,24.0,Canada,ON,Sudbury
brunebe01,Benoit,Brunet,L,1968.0,8.0,24.0,Canada,QC,Pointe-Claire
brunema01,Mario,Brunetta,G,1967.0,1.0,25.0,Canada,QC,Quebec City
brunnda01,Damien,Brunner,C,1986.0,3.0,9.0,Switzerland,,Oberlunkhofen
brunnfa01,Fabian,Brunnstrom,L,1985.0,2.0,6.0,Sweden,,Jonstorp
brustba01,Barry,Brust,G,1983.0,8.0,8.0,Canada,MB,Swan River
brydgpa01,Paul,Brydges,C,1965.0,6.0,21.0,Canada,ON,Guelph
brylise01,Sergei,Brylin,C,1974.0,1.0,13.0,Russia,,Moscow
bryzgil01,Ilya,Bryzgalov,G,1980.0,6.0,22.0,Russia,,Togliatti
bublaji01,Jiri,Bubla,D,1950.0,1.0,27.0,Czech Republic,,Usti nad Labem
buchaje01,Jeff,Buchanan,D,1971.0,5.0,23.0,Canada,SK,Swift Current
buchbke01,Kelly,Buchberger,R,1966.0,12.0,2.0,Canada,SK,Langenburg
buchnpa01,Pavel,Buchnevich,L,1995.0,4.0,17.0,Russian Federation,,Cherepovets
bucykra01,Randy,Bucyk,C,1962.0,11.0,9.0,Canada,AB,Edmonton
budajpe01,Peter,Budaj,G,1982.0,9.0,18.0,Slovakia,,Bystrica
bulisja01,Jan,Bulis,C,1978.0,3.0,18.0,Czech Republic,,Pardubice
bullami01,Mike,Bullard,C,1961.0,3.0,10.0,Canada,ON,Ottawa
bullete01,Ted,Bulley,L,1955.0,3.0,25.0,Canada,ON,Windsor
bulmebr01,Brett,Bulmer,R,1992.0,4.0,26.0,Canada,BC,Prince George
bunzty01,Tyler,Bunz,G,1992.0,2.0,11.0,Canada,SK,Regina
burakan01,Andre,Burakovsky,L,1995.0,2.0,9.0,Austria,,Klagenfurt
burakro01,Robert,Burakovsky,R,1966.0,11.0,24.0,Sweden,,Malmo
bureama01,Marc,Bureau,C,1966.0,5.0,19.0,Canada,QC,Trois-Rivieres
burepa01,Pavel,Bure,R,1971.0,3.0,31.0,Russia,,Moscow
bureva01,Valeri,Bure,R,1974.0,6.0,13.0,Russia,,Moscow
burgder01,Erik,Burgdoerfer,D,1988.0,12.0,11.0,USA,PA,Abington
burisad01,Adam,Burish,C,1983.0,1.0,6.0,USA,WI,Madison
burkese01,Sean,Burke,G,1967.0,1.0,29.0,Canada,ON,Windsor
burmial01,Alexander,Burmistrov,C,1991.0,10.0,21.0,Russia,,Kazan
burnega01,Garrett,Burnett,L,1975.0,9.0,23.0,Canada,BC,Coquitlam
burnsbr01,Brent,Burns,D,1985.0,3.0,9.0,Canada,ON,Ajax
burnsga01,Gary,Burns,F,1955.0,1.0,16.0,USA,MA,Cambridge
burrira01,Randy,Burridge,L,1966.0,1.0,7.0,Canada,ON,Fort Erie
burroal01,Alexandre,Burrows,L,1981.0,4.0,11.0,Canada,QC,Pincourt
burroda01,Dave,Burrows,D,1949.0,1.0,11.0,Canada,ON,Toronto
burrsh01,Shawn,Burr,L,1966.0,7.0,1.0,Canada,ON,Sarnia
burtad01,Adam,Burt,D,1969.0,1.0,15.0,USA,MI,Detroit
buskaro01,Rod,Buskas,D,1961.0,1.0,7.0,Canada,AB,Wetaskiwin
busnimi01,Mike,Busniuk,F,1951.0,12.0,13.0,Canada,ON,Thunder Bay
butchga01,Garth,Butcher,D,1963.0,1.0,8.0,Canada,SK,Regina
butchwi01,Will,Butcher,D,1995.0,1.0,6.0,USA,WI,Sun Prairie
butensv01,Sven,Butenschon,D,1976.0,3.0,22.0,Germany,,Itzehoe
butlebo01,Bobby,Butler,L,1987.0,4.0,26.0,USA,MA,Marlborough
butlech01,Chris,Butler,D,1986.0,10.0,27.0,USA,MO,St. Louis
butleje01,Jerry,Butler,R,1951.0,2.0,27.0,Canada,ON,Sarnia
butsavi01,Viacheslav,Butsayev,C,1970.0,6.0,13.0,Russia,,Togliatti
butsayu01,Yuri,Butsayev,L,1978.0,10.0,11.0,Russia,,Togliatti
buzekpe01,Petr,Buzek,D,1977.0,4.0,26.0,Czech Republic,,Jihlava
byakiil01,Ilja,Byakin,D,1963.0,2.0,2.0,Ukraine,,Sverdlovsk
bycejo01,John,Byce,R,1967.0,8.0,9.0,USA,WI,Madison
byersda01,Dane,Byers,L,1986.0,2.0,21.0,Canada,SK,Nipawin
byersly01,Lyndon,Byers,R,1964.0,2.0,29.0,Canada,SK,Nipawin
byfugdu01,Dustin,Byfuglien,D,1985.0,3.0,27.0,USA,MN,Roseau
bykovdm01,Dmitri,Bykov,D,1977.0,5.0,5.0,Russia,,Izhevsk
bylsmda01,Dan,Bylsma,R,1970.0,9.0,19.0,USA,MI,Grand Haven
byramsh01,Shawn,Byram,L,1968.0,9.0,12.0,Canada,MB,Neepawa
byronpa01,Paul,Byron,C,1989.0,4.0,27.0,Canada,ON,Ottawa
caggidr01,Drake,Caggiula,L,1994.0,6.0,20.0,Canada,ON,Pickering
cairner01,Eric,Cairns,D,1974.0,6.0,27.0,Canada,ON,Oakville
cajanpe01,Petr,Cajanek,C,1975.0,8.0,18.0,Czech Republic,,Zlin
caldeer01,Eric,Calder,D,1963.0,6.0,26.0,Canada,ON,Kitchener
caldeky01,Kyle,Calder,L,1979.0,1.0,5.0,Canada,AB,Mannville
caldwry01,Ryan,Caldwell,D,1981.0,6.0,15.0,Canada,MB,Brandon
callajo01,Jock,Callander,C,1961.0,4.0,23.0,Canada,SK,Regina
callajo02,Joe,Callahan,D,1982.0,12.0,20.0,USA,MA,Brockton
callami01,Mitch,Callahan,R,1991.0,8.0,17.0,USA,CA,Whittier
callary01,Ryan,Callahan,R,1985.0,3.0,21.0,USA,NY,Rochester
