,year,tmID,SepW,SepL,SepT,SepOL,OctW,OctL,OctT,OctOL,NovW,NovL,NovT,NovOL,DecW,DecL,DecT,DecOL,JanW,JanL,JanT,JanOL,FebW,FebL,FebT,FebOL,MarW,MarL,MarT,MarOL,AprW,AprL,AprT,AprOL
1548,2012,WPG,,,,,,,,,,,,,,,,,3.0,3.0,,1.0,7.0,6.0,,0.0,8.0,7.0,,1.0,6.0,5.0,,1.0
1549,2013,AND,,,,,10.0,3.0,,1.0,8.0,4.0,,3.0,11.0,1.0,,1.0,11.0,3.0,,0.0,2.0,3.0,,0.0,7.0,4.0,,3.0,5.0,2.0,,0.0
1550,2013,BOS,,,,,8.0,4.0,,0.0,10.0,3.0,,2.0,8.0,5.0,,0.0,8.0,4.0,,1.0,3.0,0.0,,2.0,15.0,1.0,,1.0,2.0,2.0,,3.0
1551,2013,BUF,,,,,2.0,12.0,,1.0,4.0,8.0,,1.0,5.0,5.0,,2.0,4.0,5.0,,4.0,3.0,4.0,,0.0,2.0,11.0,,1.0,1.0,6.0,,1.0
1552,2013,CAL,,,,,5.0,5.0,,2.0,4.0,8.0,,2.0,5.0,7.0,,2.0,6.0,7.0,,1.0,2.0,3.0,,0.0,9.0,7.0,,0.0,4.0,3.0,,0.0
1553,2013,CAR,,,,,4.0,5.0,,3.0,6.0,6.0,,2.0,5.0,5.0,,4.0,10.0,4.0,,0.0,1.0,4.0,,0.0,6.0,8.0,,2.0,4.0,3.0,,0.0
1554,2013,CBS,,,,,5.0,6.0,,0.0,5.0,8.0,,3.0,7.0,5.0,,1.0,10.0,4.0,,0.0,2.0,2.0,,1.0,9.0,5.0,,1.0,5.0,2.0,,1.0
1555,2013,CHI,,,,,8.0,2.0,,3.0,12.0,2.0,,1.0,8.0,3.0,,3.0,5.0,3.0,,6.0,2.0,2.0,,1.0,7.0,7.0,,1.0,4.0,2.0,,0.0
1556,2013,COL,,,,,10.0,1.0,,0.0,9.0,5.0,,0.0,5.0,5.0,,4.0,10.0,3.0,,1.0,4.0,3.0,,0.0,9.0,4.0,,1.0,5.0,1.0,,2.0
1557,2013,DAL,,,,,5.0,6.0,,1.0,7.0,3.0,,2.0,8.0,3.0,,4.0,4.0,9.0,,2.0,4.0,0.0,,1.0,8.0,6.0,,1.0,4.0,4.0,,0.0
1558,2013,DET,,,,,7.0,4.0,,2.0,6.0,3.0,,5.0,5.0,7.0,,3.0,6.0,5.0,,1.0,4.0,1.0,,1.0,7.0,6.0,,2.0,4.0,2.0,,1.0
1559,2013,EDM,,,,,3.0,9.0,,2.0,5.0,8.0,,0.0,5.0,7.0,,3.0,5.0,8.0,,1.0,2.0,2.0,,1.0,6.0,6.0,,2.0,3.0,4.0,,0.0
1560,2013,FLO,,,,,3.0,7.0,,2.0,4.0,8.0,,3.0,8.0,5.0,,1.0,6.0,6.0,,1.0,1.0,4.0,,0.0,5.0,11.0,,1.0,2.0,4.0,,0.0
1561,2013,LAK,,,,,9.0,5.0,,0.0,7.0,2.0,,4.0,9.0,5.0,,0.0,5.0,8.0,,2.0,3.0,2.0,,0.0,11.0,4.0,,0.0,2.0,2.0,,2.0
1562,2013,MIN,,,,,6.0,4.0,,3.0,9.0,4.0,,2.0,5.0,9.0,,0.0,9.0,4.0,,1.0,4.0,0.0,,1.0,6.0,5.0,,4.0,4.0,1.0,,1.0
1563,2013,MTL,,,,,8.0,5.0,,0.0,7.0,4.0,,3.0,8.0,5.0,,1.0,6.0,6.0,,1.0,4.0,1.0,,2.0,10.0,5.0,,0.0,3.0,2.0,,1.0
1564,2013,NAS,,,,,6.0,5.0,,2.0,7.0,6.0,,1.0,5.0,7.0,,1.0,7.0,5.0,,4.0,1.0,1.0,,2.0,7.0,8.0,,1.0,5.0,0.0,,1.0
1565,2013,NJD,,,,,3.0,5.0,,4.0,8.0,6.0,,1.0,6.0,5.0,,3.0,6.0,5.0,,4.0,2.0,1.0,,1.0,7.0,6.0,,2.0,3.0,1.0,,3.0
1566,2013,NYI,,,,,4.0,5.0,,3.0,4.0,10.0,,1.0,5.0,6.0,,3.0,8.0,7.0,,1.0,2.0,2.0,,0.0,6.0,5.0,,2.0,5.0,2.0,,1.0
1567,2013,NYR,,,,,5.0,7.0,,0.0,9.0,6.0,,0.0,6.0,6.0,,2.0,10.0,4.0,,1.0,3.0,1.0,,0.0,9.0,6.0,,1.0,3.0,1.0,,2.0
1568,2013,OTT,,,,,4.0,6.0,,2.0,6.0,6.0,,2.0,7.0,6.0,,3.0,7.0,2.0,,3.0,2.0,3.0,,1.0,6.0,6.0,,3.0,5.0,2.0,,0.0
1569,2013,PHI,,,,,3.0,8.0,,0.0,9.0,4.0,,2.0,8.0,4.0,,2.0,6.0,7.0,,2.0,4.0,1.0,,0.0,9.0,3.0,,2.0,3.0,3.0,,2.0
1570,2013,PHO,,,,,9.0,3.0,,2.0,6.0,4.0,,2.0,5.0,3.0,,5.0,5.0,9.0,,1.0,2.0,3.0,,1.0,9.0,5.0,,1.0,1.0,3.0,,3.0
1571,2013,PIT,,,,,9.0,4.0,,0.0,9.0,5.0,,1.0,11.0,3.0,,0.0,9.0,2.0,,1.0,2.0,1.0,,2.0,8.0,7.0,,1.0,3.0,2.0,,2.0
1572,2013,SJS,,,,,10.0,1.0,,2.0,8.0,2.0,,3.0,7.0,6.0,,1.0,9.0,6.0,,0.0,4.0,2.0,,0.0,9.0,3.0,,3.0,4.0,2.0,,0.0
1573,2013,STL,,,,,7.0,1.0,,2.0,11.0,3.0,,1.0,9.0,3.0,,2.0,9.0,5.0,,0.0,3.0,2.0,,1.0,11.0,3.0,,1.0,2.0,6.0,,0.0
1574,2013,TBL,,,,,8.0,4.0,,0.0,8.0,5.0,,1.0,7.0,3.0,,3.0,8.0,6.0,,1.0,2.0,3.0,,0.0,8.0,4.0,,4.0,5.0,2.0,,0.0
1575,2013,TOR,,,,,10.0,4.0,,0.0,4.0,6.0,,3.0,7.0,6.0,,2.0,8.0,5.0,,1.0,3.0,1.0,,1.0,4.0,10.0,,1.0,2.0,4.0,,0.0
1576,2013,VAN,,,,,9.0,5.0,,1.0,4.0,5.0,,4.0,10.0,1.0,,2.0,4.0,9.0,,2.0,1.0,4.0,,1.0,6.0,7.0,,1.0,2.0,4.0,,0.0
1577,2013,WAS,,,,,5.0,7.0,,0.0,9.0,4.0,,2.0,6.0,4.0,,3.0,4.0,7.0,,4.0,4.0,1.0,,0.0,6.0,5.0,,4.0,4.0,2.0,,1.0
1578,2013,WPG,,,,,5.0,7.0,,2.0,7.0,5.0,,2.0,7.0,6.0,,1.0,7.0,7.0,,0.0,3.0,1.0,,1.0,4.0,7.0,,4.0,4.0,2.0,,0.0
1579,2014,AND,,,,,9.0,3.0,,0.0,5.0,3.0,,5.0,10.0,3.0,,1.0,8.0,3.0,,0.0,7.0,5.0,,1.0,10.0,5.0,,0.0,2.0,2.0,,0.0
1580,2014,ARI,,,,,3.0,5.0,,1.0,6.0,7.0,,2.0,5.0,7.0,,1.0,3.0,7.0,,2.0,3.0,10.0,,1.0,3.0,10.0,,1.0,1.0,4.0,,0.0
1581,2014,BOS,,,,,6.0,6.0,,0.0,8.0,3.0,,1.0,5.0,6.0,,3.0,8.0,1.0,,3.0,4.0,6.0,,2.0,8.0,3.0,,4.0,2.0,2.0,,1.0
1582,2014,BUF,,,,,2.0,8.0,,1.0,6.0,6.0,,1.0,6.0,7.0,,1.0,0.0,12.0,,0.0,5.0,6.0,,2.0,2.0,8.0,,3.0,2.0,4.0,,0.0
1583,2014,CAL,,,,,6.0,4.0,,2.0,9.0,4.0,,0.0,6.0,7.0,,1.0,6.0,5.0,,0.0,6.0,5.0,,1.0,9.0,3.0,,3.0,3.0,2.0,,0.0
1584,2014,CAR,,,,,0.0,6.0,,2.0,7.0,7.0,,1.0,3.0,10.0,,1.0,7.0,3.0,,2.0,7.0,4.0,,1.0,4.0,7.0,,4.0,2.0,4.0,,0.0
1585,2014,CBS,,,,,4.0,6.0,,0.0,2.0,9.0,,2.0,10.0,1.0,,1.0,5.0,8.0,,0.0,5.0,7.0,,1.0,11.0,4.0,,0.0,5.0,0.0,,1.0
1586,2014,CHI,,,,,6.0,3.0,,1.0,9.0,5.0,,0.0,10.0,3.0,,1.0,6.0,6.0,,0.0,6.0,4.0,,3.0,9.0,3.0,,1.0,2.0,4.0,,0.0
1587,2014,COL,,,,,3.0,4.0,,4.0,6.0,6.0,,1.0,5.0,5.0,,3.0,7.0,3.0,,3.0,6.0,7.0,,0.0,8.0,4.0,,1.0,4.0,2.0,,0.0
1588,2014,DAL,,,,,4.0,2.0,,4.0,5.0,8.0,,1.0,8.0,4.0,,0.0,6.0,5.0,,2.0,4.0,6.0,,3.0,10.0,5.0,,0.0,4.0,1.0,,0.0
1589,2014,DET,,,,,6.0,2.0,,2.0,8.0,3.0,,3.0,6.0,4.0,,4.0,9.0,3.0,,0.0,6.0,3.0,,2.0,5.0,8.0,,2.0,3.0,2.0,,1.0
1590,2014,EDM,,,,,4.0,5.0,,1.0,2.0,9.0,,3.0,2.0,8.0,,4.0,5.0,6.0,,1.0,5.0,7.0,,1.0,5.0,5.0,,3.0,1.0,4.0,,1.0
1591,2014,FLO,,,,,3.0,2.0,,3.0,6.0,4.0,,3.0,7.0,4.0,,3.0,5.0,6.0,,1.0,6.0,6.0,,3.0,8.0,5.0,,2.0,3.0,2.0,,0.0
1592,2014,LAK,,,,,6.0,3.0,,2.0,6.0,4.0,,3.0,6.0,5.0,,3.0,3.0,4.0,,4.0,8.0,4.0,,0.0,8.0,5.0,,2.0,3.0,2.0,,1.0
1593,2014,MIN,,,,,6.0,3.0,,0.0,7.0,6.0,,1.0,4.0,5.0,,3.0,5.0,6.0,,2.0,11.0,2.0,,1.0,11.0,3.0,,0.0,2.0,3.0,,1.0
1594,2014,MTL,,,,,8.0,2.0,,1.0,8.0,5.0,,1.0,8.0,4.0,,0.0,8.0,2.0,,1.0,9.0,3.0,,2.0,6.0,6.0,,3.0,3.0,0.0,,2.0
1595,2014,NAS,,,,,6.0,2.0,,2.0,10.0,3.0,,0.0,8.0,4.0,,1.0,7.0,2.0,,3.0,10.0,4.0,,1.0,6.0,7.0,,2.0,0.0,3.0,,1.0
1596,2014,NJD,,,,,5.0,3.0,,2.0,4.0,8.0,,2.0,4.0,8.0,,3.0,6.0,3.0,,2.0,7.0,5.0,,1.0,5.0,6.0,,3.0,1.0,3.0,,1.0
1597,2014,NYI,,,,,6.0,4.0,,0.0,11.0,3.0,,0.0,8.0,4.0,,1.0,7.0,5.0,,0.0,9.0,5.0,,1.0,4.0,6.0,,3.0,2.0,1.0,,2.0
1598,2014,NYR,,,,,5.0,4.0,,0.0,6.0,4.0,,4.0,9.0,3.0,,0.0,8.0,4.0,,0.0,10.0,2.0,,2.0,10.0,4.0,,1.0,5.0,1.0,,0.0
1599,2014,OTT,,,,,5.0,2.0,,2.0,5.0,7.0,,2.0,5.0,5.0,,3.0,5.0,5.0,,2.0,7.0,4.0,,1.0,11.0,3.0,,2.0,5.0,0.0,,1.0
1600,2014,PHI,,,,,4.0,4.0,,2.0,4.0,8.0,,1.0,6.0,4.0,,4.0,8.0,6.0,,0.0,5.0,3.0,,4.0,3.0,4.0,,6.0,3.0,2.0,,1.0
1601,2014,PIT,,,,,6.0,2.0,,1.0,10.0,3.0,,1.0,7.0,4.0,,3.0,5.0,4.0,,3.0,7.0,4.0,,1.0,7.0,6.0,,2.0,1.0,4.0,,1.0
1602,2014,SJS,,,,,6.0,4.0,,2.0,5.0,6.0,,2.0,9.0,3.0,,1.0,7.0,4.0,,1.0,3.0,8.0,,2.0,7.0,5.0,,1.0,3.0,3.0,,0.0
1603,2014,STL,,,,,5.0,3.0,,1.0,11.0,3.0,,1.0,6.0,6.0,,1.0,9.0,1.0,,1.0,9.0,5.0,,0.0,6.0,5.0,,3.0,5.0,1.0,,0.0
1604,2014,TBL,,,,,7.0,3.0,,1.0,9.0,3.0,,1.0,8.0,5.0,,2.0,8.0,4.0,,0.0,6.0,4.0,,2.0,9.0,5.0,,1.0,3.0,0.0,,1.0
1605,2014,TOR,,,,,5.0,4.0,,1.0,7.0,4.0,,2.0,9.0,6.0,,0.0,1.0,11.0,,1.0,3.0,7.0,,1.0,4.0,10.0,,1.0,1.0,2.0,,2.0
1606,2014,VAN,,,,,7.0,3.0,,0.0,9.0,4.0,,1.0,5.0,4.0,,2.0,6.0,6.0,,0.0,8.0,6.0,,0.0,10.0,4.0,,2.0,3.0,2.0,,0.0
1607,2014,WAS,,,,,4.0,3.0,,2.0,6.0,6.0,,2.0,9.0,2.0,,3.0,6.0,3.0,,3.0,8.0,6.0,,0.0,9.0,5.0,,0.0,3.0,1.0,,1.0
1608,2014,WPG,,,,,4.0,5.0,,1.0,8.0,4.0,,3.0,7.0,3.0,,3.0,7.0,5.0,,1.0,5.0,3.0,,4.0,8.0,6.0,,0.0,4.0,0.0,,1.0
1609,2015,AND,,,,,1.0,7.0,,2.0,8.0,4.0,,3.0,6.0,4.0,,1.0,7.0,3.0,,1.0,12.0,1.0,,1.0,9.0,4.0,,2.0,3.0,2.0,,1.0
1610,2015,ARI,,,,,5.0,5.0,,1.0,8.0,4.0,,0.0,5.0,7.0,,2.0,6.0,4.0,,2.0,3.0,10.0,,1.0,7.0,6.0,,1.0,1.0,3.0,,1.0
1611,2015,BOS,,,,,6.0,3.0,,1.0,7.0,5.0,,0.0,7.0,4.0,,3.0,6.0,6.0,,1.0,8.0,5.0,,1.0,6.0,6.0,,2.0,2.0,2.0,,1.0
1612,2015,BUF,,,,,4.0,7.0,,0.0,6.0,5.0,,2.0,5.0,7.0,,2.0,5.0,7.0,,0.0,5.0,5.0,,3.0,7.0,4.0,,4.0,3.0,1.0,,0.0
1613,2015,CAL,,,,,3.0,8.0,,1.0,5.0,6.0,,1.0,9.0,4.0,,0.0,4.0,6.0,,1.0,5.0,8.0,,1.0,6.0,8.0,,2.0,3.0,0.0,,1.0
1614,2015,CAR,,,,,5.0,6.0,,0.0,3.0,6.0,,4.0,8.0,5.0,,1.0,7.0,3.0,,3.0,5.0,6.0,,2.0,6.0,2.0,,6.0,1.0,3.0,,0.0
1615,2015,CBS,,,,,2.0,10.0,,0.0,8.0,5.0,,0.0,4.0,7.0,,3.0,5.0,5.0,,2.0,7.0,3.0,,3.0,4.0,9.0,,0.0,4.0,1.0,,0.0
1616,2015,CHI,,,,,6.0,5.0,,0.0,7.0,3.0,,3.0,9.0,5.0,,1.0,11.0,3.0,,0.0,6.0,4.0,,1.0,5.0,6.0,,2.0,3.0,0.0,,2.0
1617,2015,COL,,,,,3.0,6.0,,1.0,6.0,8.0,,0.0,9.0,3.0,,2.0,9.0,5.0,,0.0,5.0,6.0,,1.0,7.0,6.0,,0.0,0.0,5.0,,0.0
1618,2015,DAL,,,,,9.0,2.0,,0.0,10.0,3.0,,0.0,9.0,3.0,,3.0,3.0,6.0,,2.0,7.0,5.0,,2.0,9.0,3.0,,2.0,3.0,1.0,,0.0
1619,2015,DET,,,,,5.0,5.0,,1.0,7.0,3.0,,3.0,6.0,5.0,,3.0,7.0,3.0,,1.0,7.0,4.0,,3.0,6.0,8.0,,0.0,3.0,2.0,,0.0
1620,2015,EDM,,,,,4.0,8.0,,0.0,4.0,7.0,,2.0,7.0,6.0,,1.0,4.0,5.0,,2.0,4.0,8.0,,2.0,7.0,8.0,,0.0,1.0,1.0,,1.0
1621,2015,FLO,,,,,5.0,4.0,,2.0,5.0,5.0,,2.0,11.0,3.0,,0.0,8.0,3.0,,1.0,6.0,4.0,,3.0,8.0,6.0,,1.0,4.0,1.0,,0.0
1622,2015,LAK,,,,,7.0,3.0,,0.0,7.0,5.0,,1.0,10.0,3.0,,1.0,6.0,5.0,,1.0,7.0,5.0,,1.0,9.0,5.0,,1.0,2.0,2.0,,1.0
1623,2015,MIN,,,,,7.0,2.0,,2.0,4.0,5.0,,2.0,9.0,3.0,,2.0,3.0,7.0,,3.0,5.0,8.0,,1.0,10.0,4.0,,1.0,0.0,4.0,,0.0
1624,2015,MTL,,,,,10.0,2.0,,0.0,8.0,2.0,,3.0,3.0,11.0,,0.0,3.0,7.0,,1.0,6.0,6.0,,1.0,6.0,8.0,,1.0,2.0,2.0,,0.0
1625,2015,NAS,,,,,7.0,1.0,,2.0,5.0,6.0,,2.0,6.0,6.0,,3.0,6.0,5.0,,1.0,7.0,3.0,,3.0,8.0,5.0,,2.0,2.0,1.0,,1.0
1626,2015,NJD,,,,,6.0,4.0,,1.0,6.0,5.0,,1.0,7.0,5.0,,3.0,6.0,6.0,,0.0,5.0,6.0,,2.0,7.0,7.0,,1.0,1.0,3.0,,0.0
1627,2015,NYI,,,,,6.0,2.0,,3.0,7.0,6.0,,1.0,8.0,4.0,,1.0,4.0,4.0,,1.0,8.0,4.0,,1.0,9.0,5.0,,2.0,3.0,2.0,,1.0
1628,2015,NYR,,,,,7.0,2.0,,2.0,10.0,4.0,,0.0,4.0,7.0,,2.0,6.0,4.0,,1.0,10.0,3.0,,1.0,6.0,5.0,,3.0,3.0,2.0,,0.0
1629,2015,OTT,,,,,5.0,4.0,,2.0,7.0,2.0,,3.0,6.0,8.0,,1.0,5.0,7.0,,0.0,7.0,6.0,,0.0,6.0,6.0,,3.0,2.0,2.0,,0.0
1630,2015,PHI,,,,,4.0,4.0,,2.0,5.0,6.0,,3.0,6.0,4.0,,2.0,6.0,4.0,,1.0,8.0,4.0,,3.0,9.0,3.0,,2.0,3.0,2.0,,1.0
1631,2015,PIT,,,,,7.0,4.0,,0.0,6.0,4.0,,2.0,5.0,7.0,,2.0,6.0,2.0,,3.0,8.0,4.0,,1.0,12.0,4.0,,0.0,4.0,1.0,,0.0
1632,2015,SJS,,,,,5.0,5.0,,0.0,9.0,4.0,,0.0,4.0,7.0,,2.0,8.0,2.0,,2.0,8.0,4.0,,2.0,9.0,7.0,,0.0,3.0,1.0,,0.0
1633,2015,STL,,,,,8.0,2.0,,1.0,7.0,4.0,,2.0,8.0,7.0,,1.0,5.0,3.0,,4.0,8.0,4.0,,1.0,10.0,2.0,,0.0,3.0,2.0,,0.0
1634,2015,TBL,,,,,5.0,5.0,,2.0,6.0,6.0,,1.0,7.0,5.0,,1.0,9.0,2.0,,0.0,10.0,4.0,,0.0,7.0,6.0,,1.0,2.0,3.0,,0.0
1635,2015,TOR,,,,,1.0,7.0,,2.0,7.0,4.0,,3.0,6.0,4.0,,2.0,3.0,7.0,,2.0,4.0,8.0,,1.0,7.0,8.0,,1.0,1.0,4.0,,0.0
1636,2015,VAN,,,,,5.0,2.0,,4.0,4.0,7.0,,3.0,5.0,6.0,,2.0,6.0,4.0,,2.0,4.0,6.0,,1.0,4.0,11.0,,1.0,3.0,2.0,,0.0
1637,2015,WAS,,,,,8.0,2.0,,0.0,9.0,3.0,,1.0,11.0,2.0,,1.0,7.0,1.0,,2.0,10.0,4.0,,0.0,9.0,4.0,,2.0,2.0,2.0,,2.0
1638,2015,WPG,,,,,7.0,3.0,,1.0,4.0,9.0,,1.0,6.0,6.0,,0.0,5.0,6.0,,1.0,4.0,7.0,,1.0,5.0,8.0,,3.0,4.0,0.0,,1.0
1639,2016,AND,,,,,3.0,4.0,,2.0,8.0,4.0,,2.0,7.0,4.0,,4.0,10.0,3.0,,1.0,4.0,6.0,,1.0,10.0,2.0,,2.0,4.0,0.0,,1.0
1640,2016,ARI,,,,,2.0,6.0,,0.0,6.0,4.0,,3.0,3.0,11.0,,2.0,5.0,6.0,,1.0,6.0,6.0,,1.0,6.0,8.0,,2.0,2.0,1.0,,1.0
1641,2016,BOS,,,,,4.0,4.0,,0.0,8.0,6.0,,1.0,8.0,5.0,,3.0,6.0,6.0,,2.0,7.0,3.0,,0.0,8.0,6.0,,0.0,3.0,1.0,,1.0
1642,2016,BUF,,,,,3.0,3.0,,2.0,5.0,6.0,,3.0,5.0,6.0,,3.0,7.0,5.0,,1.0,6.0,6.0,,2.0,6.0,7.0,,1.0,1.0,4.0,,0.0
1643,2016,CAL,,,,,4.0,5.0,,1.0,7.0,8.0,,1.0,9.0,4.0,,0.0,5.0,7.0,,1.0,9.0,2.0,,1.0,10.0,4.0,,0.0,1.0,3.0,,0.0
1644,2016,CAR,,,,,2.0,4.0,,2.0,7.0,5.0,,2.0,7.0,4.0,,3.0,6.0,7.0,,0.0,3.0,5.0,,2.0,10.0,2.0,,5.0,1.0,4.0,,1.0
1645,2016,CBS,,,,,3.0,3.0,,1.0,9.0,2.0,,3.0,14.0,0.0,,0.0,7.0,7.0,,0.0,6.0,4.0,,2.0,10.0,4.0,,2.0,1.0,4.0,,0.0
1646,2016,CHI,,,,,5.0,3.0,,1.0,10.0,3.0,,2.0,8.0,5.0,,2.0,7.0,6.0,,0.0,9.0,1.0,,0.0,11.0,3.0,,2.0,0.0,2.0,,2.0
1647,2016,COL,,,,,4.0,3.0,,0.0,5.0,8.0,,1.0,3.0,12.0,,0.0,1.0,9.0,,1.0,4.0,9.0,,1.0,4.0,12.0,,0.0,1.0,3.0,,1.0
1648,2016,DAL,,,,,3.0,4.0,,1.0,6.0,5.0,,5.0,7.0,6.0,,1.0,5.0,5.0,,3.0,4.0,8.0,,0.0,6.0,7.0,,1.0,3.0,2.0,,0.0
1649,2016,DET,,,,,6.0,4.0,,0.0,5.0,6.0,,2.0,5.0,6.0,,2.0,4.0,5.0,,5.0,5.0,5.0,,1.0,6.0,8.0,,2.0,2.0,2.0,,1.0
1650,2016,EDM,,,,,7.0,2.0,,0.0,5.0,8.0,,2.0,7.0,2.0,,5.0,9.0,4.0,,1.0,6.0,6.0,,0.0,9.0,3.0,,1.0,4.0,1.0,,0.0
1651,2016,FLO,,,,,4.0,4.0,,1.0,7.0,6.0,,1.0,5.0,4.0,,6.0,6.0,5.0,,2.0,7.0,4.0,,0.0,4.0,10.0,,1.0,2.0,3.0,,0.0
1652,2016,LAK,,,,,4.0,5.0,,0.0,8.0,5.0,,1.0,6.0,5.0,,3.0,7.0,6.0,,0.0,5.0,6.0,,2.0,7.0,6.0,,1.0,2.0,2.0,,1.0
1653,2016,MIN,,,,,6.0,2.0,,1.0,5.0,6.0,,2.0,12.0,1.0,,1.0,10.0,2.0,,1.0,8.0,3.0,,1.0,4.0,10.0,,2.0,4.0,1.0,,0.0
1654,2016,MTL,,,,,8.0,0.0,,1.0,8.0,5.0,,1.0,6.0,4.0,,4.0,8.0,5.0,,1.0,5.0,7.0,,1.0,9.0,3.0,,1.0,3.0,2.0,,0.0
1655,2016,NAS,,,,,2.0,5.0,,1.0,9.0,3.0,,2.0,5.0,6.0,,3.0,8.0,4.0,,2.0,8.0,4.0,,1.0,7.0,5.0,,2.0,2.0,2.0,,1.0
1656,2016,NJD,,,,,4.0,2.0,,2.0,6.0,5.0,,3.0,4.0,9.0,,2.0,7.0,5.0,,2.0,4.0,4.0,,3.0,2.0,11.0,,2.0,1.0,4.0,,0.0
1657,2016,NYI,,,,,4.0,5.0,,0.0,4.0,5.0,,4.0,7.0,5.0,,2.0,7.0,2.0,,3.0,7.0,5.0,,1.0,7.0,7.0,,2.0,5.0,0.0,,0.0
1658,2016,NYR,,,,,6.0,3.0,,0.0,10.0,4.0,,1.0,10.0,5.0,,0.0,5.0,6.0,,0.0,9.0,3.0,,1.0,6.0,5.0,,4.0,2.0,2.0,,0.0
1659,2016,OTT,,,,,5.0,3.0,,0.0,9.0,5.0,,1.0,6.0,4.0,,3.0,6.0,4.0,,2.0,7.0,6.0,,0.0,8.0,4.0,,3.0,3.0,2.0,,1.0
1660,2016,PHI,,,,,4.0,5.0,,1.0,7.0,5.0,,2.0,9.0,4.0,,1.0,5.0,6.0,,2.0,4.0,6.0,,1.0,8.0,6.0,,1.0,2.0,1.0,,2.0
1661,2016,PIT,,,,,6.0,2.0,,1.0,7.0,5.0,,2.0,12.0,1.0,,2.0,6.0,5.0,,0.0,7.0,2.0,,3.0,9.0,4.0,,3.0,3.0,2.0,,0.0
1662,2016,SJS,,,,,6.0,3.0,,0.0,8.0,6.0,,1.0,9.0,4.0,,0.0,9.0,4.0,,1.0,5.0,1.0,,5.0,6.0,10.0,,0.0,3.0,1.0,,0.0
1663,2016,STL,,,,,5.0,2.0,,2.0,8.0,5.0,,1.0,6.0,6.0,,2.0,5.0,8.0,,0.0,7.0,5.0,,0.0,11.0,2.0,,2.0,4.0,1.0,,0.0
1664,2016,TBL,,,,,5.0,4.0,,0.0,8.0,6.0,,1.0,6.0,5.0,,3.0,3.0,8.0,,2.0,6.0,2.0,,2.0,10.0,4.0,,1.0,4.0,1.0,,1.0
1665,2016,TOR,,,,,2.0,4.0,,3.0,8.0,5.0,,1.0,6.0,3.0,,3.0,7.0,4.0,,2.0,5.0,5.0,,4.0,9.0,3.0,,2.0,3.0,3.0,,0.0
1666,2016,VAN,,,,,4.0,4.0,,1.0,6.0,7.0,,1.0,7.0,7.0,,1.0,6.0,3.0,,3.0,3.0,8.0,,1.0,4.0,9.0,,2.0,0.0,5.0,,0.0
1667,2016,WAS,,,,,5.0,2.0,,1.0,8.0,4.0,,1.0,8.0,3.0,,3.0,12.0,2.0,,1.0,9.0,2.0,,1.0,9.0,5.0,,1.0,4.0,1.0,,0.0
1668,2016,WPG,,,,,4.0,5.0,,0.0,7.0,7.0,,2.0,6.0,7.0,,1.0,7.0,6.0,,1.0,4.0,5.0,,2.0,8.0,5.0,,1.0,4.0,0.0,,0.0
1669,2017,AND,,,,,6.0,4.0,,1.0,5.0,6.0,,3.0,7.0,4.0,,4.0,7.0,3.0,,1.0,6.0,4.0,,3.0,9.0,4.0,,1.0,4.0,0.0,,0.0
1670,2017,ARI,,,,,1.0,11.0,,1.0,5.0,7.0,,3.0,3.0,9.0,,1.0,3.0,2.0,,4.0,6.0,5.0,,1.0,10.0,6.0,,1.0,1.0,1.0,,1.0
1671,2017,BOS,,,,,4.0,3.0,,3.0,7.0,5.0,,1.0,10.0,2.0,,2.0,8.0,1.0,,2.0,9.0,4.0,,0.0,11.0,2.0,,3.0,1.0,3.0,,1.0
1672,2017,BUF,,,,,3.0,7.0,,2.0,3.0,8.0,,2.0,4.0,5.0,,4.0,4.0,7.0,,1.0,6.0,6.0,,2.0,5.0,8.0,,1.0,0.0,4.0,,0.0
1673,2017,CAL,,,,,6.0,6.0,,0.0,8.0,4.0,,1.0,5.0,6.0,,3.0,6.0,1.0,,4.0,7.0,7.0,,1.0,4.0,9.0,,1.0,1.0,2.0,,0.0
1674,2017,CAR,,,,,4.0,4.0,,2.0,6.0,4.0,,3.0,8.0,5.0,,2.0,5.0,6.0,,1.0,4.0,6.0,,3.0,8.0,8.0,,0.0,1.0,2.0,,0.0
1675,2017,CBS,,,,,8.0,4.0,,0.0,8.0,4.0,,1.0,6.0,7.0,,2.0,5.0,4.0,,1.0,5.0,7.0,,1.0,12.0,3.0,,1.0,1.0,1.0,,1.0
1676,2017,CHI,,,,,5.0,5.0,,2.0,7.0,4.0,,2.0,6.0,5.0,,2.0,6.0,5.0,,1.0,3.0,9.0,,1.0,5.0,9.0,,2.0,1.0,2.0,,0.0
1677,2017,COL,,,,,6.0,5.0,,0.0,6.0,4.0,,2.0,7.0,7.0,,1.0,8.0,2.0,,1.0,7.0,6.0,,1.0,8.0,4.0,,3.0,1.0,2.0,,1.0
1678,2017,DAL,,,,,7.0,5.0,,0.0,7.0,5.0,,1.0,8.0,5.0,,2.0,6.0,4.0,,1.0,8.0,4.0,,0.0,4.0,8.0,,4.0,2.0,1.0,,0.0
1679,2017,DET,,,,,6.0,6.0,,1.0,4.0,5.0,,4.0,5.0,5.0,,2.0,5.0,5.0,,1.0,6.0,6.0,,2.0,4.0,11.0,,1.0,0.0,1.0,,2.0
